Format,MoTeC CSV File,,,Workbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572.52,19,11677.7,190.9,37.8,13.332,41,85.4,0.88,68.8,11.7,46.6,64.9,38,0,0,37.8,54.7,,431.2,100,128,5.3,1.8,0,18.1,,120.5,,,17.6,38.4,16.6,68.839,66,62.9,65.6,51.4,8.9,10,39,530,550,2,183.1,0.984,0,2.88,5.4,29.16,-0.92,-0.06,0.93,73.4,15000,135.8,68566.163,160525,56.8,296.2,351.7,,17.9,,100,18.6,172.8,,,,,0,1.956,1.678,1.829,2.216,210.5,111.8,100,42.06506002,-84.23844698,45,4.029,-0.044,132.7,1,9668,0,13.11,13.31,12.93,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1
572.9,17.6,11718.3,190.9,36.4,13.354,40.9,85.4,0.88,68.3,11.7,44.5,65.7,38,0,0,36.4,54.9,,431.6,100,119.7,5,1.7,0,17.9,,120.5,,,16.5,38.1,16.5,68.839,65.8,62.9,65.4,48.8,8.4,10.5,39,530,550,2,183.1,1.009,0,2.88,-5.4,30.24,-1.03,-0.12,0.81,74.1,15000,135.8,68566.203,160525,56.8,296.2,351.7,,16.6,,100,17.7,172.8,,,,,0,1.953,1.692,1.825,2.21,210.4,111.7,100,42.0650667,-84.2384483,45,4.029,-0.044,132.7,1,9668,0,13.51,12.66,14.09,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1
573.28,17.5,11639.6,191,35.5,13.34,40.8,85.4,0.88,68.1,11.8,43.2,66.5,38,0,0,35.5,54.7,,431.9,100,112.6,4.9,1.7,0,17.7,,120.5,,,16.7,37.9,16.8,68.624,65.5,62.8,65.4,51.9,8.9,10.5,39,530,550,2,183.1,0.997,0,-1.08,10.8,29.52,-0.99,-0.09,1.1,75,15000,135.8,68566.203,160525,56.8,296.2,352.4,,17,,100,17,172.8,,,,,0,1.942,1.693,1.824,2.208,210.3,111.7,100,42.0650667,-84.2384483,45,4.03,-0.044,132.7,1,9668,0,13.68,13.15,13.23,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1
573.66,17.3,11560.9,191,34.5,13.325,40.8,85.4,0.88,67.8,11.8,41.9,67.3,38,0,0,34.5,54.5,,432.2,100,105.5,4.7,1.7,0,17.5,,120.5,,,16.9,37.6,16.9,68.409,65.3,62.7,65.4,55.1,11,11.1,39,530,550,2,183.2,0.985,0,-6.48,9.36,27.72,-0.7,-0.01,0.83,75.8,15000,135.8,68566.203,160525,56.8,296.2,353,,17.3,,100,16.9,172.8,,,,,0,1.951,1.69,1.817,2.206,210.2,111.7,100,42.0650667,-84.2384483,45,4.03,-0.044,132.8,1,9668,0,13.96,13.09,12.49,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1
574.04,17.2,11482.2,191,33.6,13.311,40.7,85.4,0.89,67.6,11.8,40.6,68.1,38,0,0,33.6,54.3,,432.6,100,100.6,4.6,1.6,0,17.3,,120.6,,,17.2,37.3,17.1,68.302,65.1,62.6,65.4,58.2,7.8,10,39,530,550,2,183.2,0.972,0,-1.44,4.32,24.12,-1,-0.19,1.04,76.6,15000,135.9,68566.222,160525,56.8,296.2,353.4,,17.6,,100,16.9,172.8,,,,,0,1.95,1.687,1.8,2.198,210.1,111.7,100,42.06507002,-84.23844864,45,4.031,-0.044,132.8,1,9668,0,13.69,12.91,12.49,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1
574.42,17.1,11403.6,191,32.6,13.296,40.6,85.4,0.89,67.4,11.8,39.3,68.9,38,0,0,32.6,54.2,,432.9,100,97.9,4.4,1.6,0,17.1,,120.6,,,17.6,37.1,17.5,68.302,64.8,62.5,65.3,61.3,7.8,11.1,39,530,550,2,183.2,0.96,0,-1.08,11.88,20.52,-1.02,-0.12,1.04,77.4,15000,135.9,68566.259,160525,56.8,296.2,353.4,,17.9,,100,16.9,172.8,,,,,0,1.952,1.688,1.793,2.192,209.9,111.7,100,42.06507666,-84.23844932,45,4.031,-0.044,132.8,1,9668,0,13.08,12.7,12.58,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1
574.8,17,11324.9,191,31.7,13.282,40.6,85.4,0.89,67.1,11.8,38,69.7,38,0,0,31.7,54,,433.2,100,95.1,4.3,1.6,0,17,,120.6,,,18.1,36.8,18.1,68.302,64.6,62.3,65.3,64.4,11,10,39,530,550,2,183.2,0.948,0,1.44,5.04,15.84,-0.75,0.03,0.92,78.2,15000,135.9,68566.297,160525,56.8,296.2,353.4,,18.2,,100,17,172.9,,,,,0,1.952,1.684,1.784,2.192,209.8,111.6,100,42.0650833,-84.23845,45,4.032,-0.044,132.8,1,9668,0,14.55,12.11,12.05,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1
575.17,18.1,11256.5,191,32.8,13.282,40.6,85.4,0.89,67.5,11.8,39.6,70.4,38,0,0,32.8,54.1,,433.6,100,95.5,4.4,1.6,0,16.8,,120.6,,,19.1,36.5,18.7,67.857,64.7,62,65.5,64,9.9,9.4,39.1,530,550,2,183.2,0.927,0,5.4,6.12,14.4,-1.1,0.06,0.97,77.3,15000,135.9,68566.297,160525,56.8,296.2,354.4,,19.4,,100,17.2,172.9,,,,,0,1.96,1.671,1.786,2.203,209.7,111.6,100,42.0650833,-84.23845,45,4.032,-0.044,132.8,1,9668,0,13.17,13.03,12.11,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1
575.55,19.2,11188.2,191,33.9,13.282,40.5,85.4,0.89,67.8,11.9,41.2,71.2,38,0,0,33.9,54.2,,433.9,100,95.8,4.6,1.7,0,16.6,,120.7,,,20.1,36.3,19.9,67.413,64.8,61.7,65.6,63.5,8.4,10,39.1,530,550,2,183.3,0.906,0,-5.4,-6.84,18,-1.44,0.18,1.06,76.4,15000,135.9,68566.297,160525,56.8,296.2,355.5,,20.5,,100,17.7,172.9,,,,,0,1.955,1.672,1.787,2.204,209.6,111.6,100,42.0650833,-84.23845,45,4.033,-0.044,132.9,1,9668,0,14.6,11.51,12.64,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1
575.92,20.3,11119.8,191,35,13.282,40.5,85.4,0.89,68.2,11.9,42.7,72,38,0,0,35,54.2,,434.3,100,98.3,4.8,1.7,0,16.4,,120.7,,,21.3,36,21.4,67.191,64.9,61.4,65.8,63,9.4,9.4,39.2,530,550,2,183.3,0.886,0,-3.6,1.08,22.32,-1.41,-0.07,0.85,75.4,15000,136,68566.317,160525,56.8,296.18,356,,21.7,,100,18.9,172.9,,,,,0,1.951,1.673,1.797,2.211,209.5,111.6,100,42.06508664,-84.23845,45,4.033,-0.044,132.9,1,9668,0,12.65,12.45,12.43,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1
576.29,21.4,11051.5,191,36.1,13.282,40.5,85.4,0.89,68.5,11.9,44.3,72.8,38,0,0,36.1,54.3,,434.6,100,103,5,1.7,0,16.2,,120.7,,,22.5,35.7,22.9,67.191,65,61.1,65.9,62.6,10,9.4,39.3,530,550,2,183.3,0.865,0,-5.4,3.6,28.8,-0.83,-0.11,1.11,74.5,15000,136,68566.358,160525,56.8,296.14,356,,22.8,,100,20.6,172.9,,,,,0,1.964,1.672,1.797,2.216,209.4,111.5,100,42.06509332,-84.23845,45,4.034,-0.044,132.9,1,9668,0,14.37,12.36,12.93,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1
576.67,22.5,10983.1,191.1,37.2,13.282,40.4,85.4,0.89,68.9,11.9,45.8,73.6,38,0,0,37.2,54.4,,434.9,100,107.7,5.2,1.8,0,16,,120.7,,,23.7,35.5,23.7,67.191,65.1,60.8,66.1,62.1,7.8,9.4,39.4,530,550,2,183.3,0.844,0,-1.8,1.44,33.84,-1.11,-0.16,0.87,73.6,15000,136,68566.398,160525,56.8,296.1,356,,24,,100,22.4,172.9,,,,,0,1.979,1.679,1.794,2.207,209.3,111.5,100,42.0651,-84.23845,45,4.034,-0.044,132.9,1,9668,0,13.75,12.48,13.04,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1
577.03,22.5,11000.6,191.1,38.4,13.284,40.6,85.4,0.89,69.3,11.9,47.6,73.6,38,0,0,38.4,54.5,,434.4,100,117.9,5.4,1.8,0,16.3,,120.7,,,23.1,35.7,23.6,66.716,65.4,60.7,65.8,61.6,7.8,9.9,39.3,530,550,2,183.3,0.861,0,2.88,11.88,34.92,-1.4,-0.03,0.82,72.9,15000,136,68566.398,160525,56.8,296.1,357,,23.6,,100,23.4,172.9,,,,,0,1.982,1.683,1.792,2.199,209.3,111.5,100,42.0651,-84.23845,45,4.034,-0.044,132.9,1,9668,0,13.48,13.28,13.26,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1
577.4,22.5,11018.1,191.1,39.6,13.287,40.8,85.4,0.89,69.7,11.9,49.4,73.6,38,0,0,39.6,54.6,,433.9,100,128.1,5.6,1.8,0,16.6,,120.7,,,22.5,35.9,22.7,66.242,65.7,60.6,65.5,61.1,7.8,9.4,39.3,530,550,2,183.4,0.878,0,-1.44,13.32,36,-1.09,-0.25,0.85,72.2,15000,136,68566.398,160525,56.8,296.1,358.1,,23.3,,100,23.8,172.9,,,,,0,1.983,1.69,1.786,2.202,209.2,111.5,100,42.0651,-84.23845,45,4.034,-0.044,133,1,9668,0,13.9,12.83,13.76,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1
577.77,22.6,11035.6,191.1,40.8,13.289,41,85.4,0.89,70.1,11.9,51.2,73.5,38,0,0,40.8,54.7,,433.5,100,134.1,5.8,1.9,0,16.8,,120.7,,,22.2,36.1,22,66.005,66,60.4,65.2,60.6,7.8,8.9,39.3,530,550,2,183.4,0.894,0,2.88,19.8,36.72,-0.99,0,0.83,71.4,15000,136.1,68566.419,160525,56.8,296.1,358.6,,23,,100,23.7,172.9,,,,,0,2.011,1.69,1.781,2.216,209.2,111.5,100,42.065103,-84.23845,45,4.034,-0.044,133,1,9668,0,14.51,11.92,12.8,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1
578.13,22.6,11053.1,191.1,42,13.291,41.2,85.4,0.89,70.5,11.8,53,73.5,38,0,0,42,54.7,,433,100,135.8,6,1.9,0,17.1,,120.6,,,22.2,36.2,21.9,66.005,66.3,60.3,64.9,60.1,8.3,8.3,39.3,530,550,2,183.4,0.911,0,7.2,0,40.32,-1.17,-0.09,0.82,70.7,15000,136.1,68566.459,160525,56.8,296.1,358.6,,22.7,,100,22.9,172.9,,,,,0,2.018,1.692,1.785,2.225,209.1,111.5,100,42.065109,-84.23845,45,4.034,-0.044,133,1,9668,0,12.29,13.77,13.04,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1
578.5,22.6,11070.6,191.1,43.2,13.294,41.4,85.5,0.89,70.9,11.8,54.8,73.5,38,0,0,43.2,54.8,,432.5,100,137.5,6.2,1.9,0,17.3,,120.6,,,22.2,36.4,22.2,66.005,66.6,60.2,64.6,59.6,8.3,9.9,39.2,530,550,2,183.5,0.928,0,7.2,5.04,42.12,-1.54,-0.14,0.86,70,15000,136.1,68566.5,160525,56.8,296.1,358.6,,22.4,,100,22.6,172.9,,,,,0,2.012,1.69,1.787,2.227,209.1,111.5,100,42.065115,-84.23845,45,4.034,-0.044,133,1,9668,0,14.66,12.02,12.54,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1
578.86,25.3,11131.8,191.1,46,13.282,41.1,85.5,0.89,72.3,11.8,59.8,73.5,38,0,0,46,54.7,,432,100,138,6.8,2.1,0,17.6,,120.6,,,25.1,36.6,23.8,65.724,66.1,59.8,64.7,59.6,10.5,9.4,39.2,530,550,2,183.5,0.953,0,6.84,2.88,44.28,-1.41,0.06,1.03,70.9,15000,136.1,68566.5,160525,56.8,296.1,215.6,,25.8,,100,22.5,172.9,,,,,0,2.009,1.676,1.791,2.231,209.1,111.5,100,42.065115,-84.23845,45,4.034,-0.044,133,1,9668,0,13.44,11.91,12.37,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1
579.22,28,11193,191.1,48.9,13.27,40.8,85.5,0.88,73.7,11.8,64.9,73.4,38,0,0,48.9,54.6,,431.5,100,138.5,7.4,2.2,0,17.8,,120.6,,,27.9,36.8,26.4,65.442,65.6,59.4,64.7,59.5,8.8,9.4,39.1,530,550,2,183.5,0.977,0,1.08,10.44,48.6,-1.17,-0.2,0.91,71.9,15000,136.1,68566.5,160525,56.8,296.1,72.7,,29.2,,100,23.1,173,,,,,0,2.017,1.673,1.789,2.235,209,111.5,100,42.065115,-84.23845,45,4.034,-0.044,133.1,1,9668,0,14.21,12.07,12.62,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1
579.59,30.7,11254.2,191.1,51.7,13.258,40.5,85.5,0.88,75,11.8,69.9,73.4,38,0,0,51.7,54.5,,431,100,150.1,8,2.3,0,18.1,,120.6,,,31.3,37,32,65.302,65.2,59,64.8,59.5,7.8,9.4,39.1,530,550,2,183.5,1.002,0,0,12.6,50.4,-1.38,-0.16,1.02,72.8,15000,136.2,68566.52,160525,56.8,296.1,1.2,,32.6,,100,25.9,173,,,,,0,2.017,1.671,1.79,2.237,209,111.6,100,42.065118,-84.23844966,45,4.034,-0.044,133.1,1,9668,0,14.17,11.85,12.03,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1
579.95,33.4,11315.3,191.1,54.6,13.246,40.2,85.5,0.88,76.4,11.8,75,73.4,38,0,0,54.6,54.4,,430.5,100,172.8,8.6,2.4,0,18.3,,120.5,,,35.1,37.2,36.2,65.302,64.7,58.6,64.9,59.5,7.8,8.9,39,530,550,2,183.5,1.026,0,-1.08,7.56,52.2,-1.3,-0.34,0.75,73.8,15000,136.2,68566.561,160525,56.8,296.1,1.2,,36,,100,31.3,173,,,,,0,2.02,1.671,1.79,2.237,209,111.6,100,42.065124,-84.23844898,45,4.034,-0.044,133.1,1,9668,0,12.52,13.78,12.53,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1
580.31,36.1,11376.5,191.2,57.4,13.233,39.9,85.5,0.88,77.8,11.7,80,73.4,38,0,0,57.4,54.3,,430.1,100,195.6,9.2,2.5,0,18.6,,120.5,,,38.9,37.4,38.9,65.302,64.2,58.2,64.9,59.4,8.4,8.9,39,530,550,2,183.5,1.051,0,3.96,7.92,53.64,-1.39,-0.16,0.96,74.7,15000,136.2,68566.602,160525,56.8,296.1,1.2,,39.4,,100,35.9,173,,,,,0,2.02,1.672,1.79,2.237,208.9,111.6,100,42.06513,-84.2384483,45,4.034,-0.044,133.1,1,9668,0,14.16,11.99,13.23,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1
580.67,37.1,11590.3,191.2,61,13.248,40,85.5,0.88,80.3,11.7,88.5,73.3,38,0,0,61,54.3,,429.6,100,241.2,10.2,2.7,0,18.8,,120.5,,,39.7,37.6,40.3,64.783,64.3,58.1,65.3,61.8,8.4,8.9,39,530,550,2,183.6,1.033,0,-5.04,13.68,54,-1.37,-0.18,0.74,74.7,15000,136.2,68566.602,160525,56.9,296.1,2.8,,39.3,,100,39,173,,,,,0,2.043,1.674,1.789,2.239,208.9,111.6,100,42.06513,-84.2384483,45,4.034,-0.044,133.1,1,9668,0,12.88,13.58,13.13,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1
581.02,38.1,11804.1,191.2,64.6,13.262,40,85.5,0.88,82.9,11.7,97,73.3,38,0,0,64.6,54.2,,429.1,100,286.9,11.1,2.9,0,19.1,,120.5,,,40.4,37.8,40.8,64.264,64.4,58,65.6,64.3,7.8,8.8,39,530,550,2,183.6,1.016,0,5.76,3.6,54.36,-1.49,-0.09,0.89,74.6,15000,136.2,68566.602,160525,56.9,296.1,4.3,,39.3,,100,40.8,173,,,,,0,2.044,1.676,1.784,2.239,208.8,111.6,100,42.06513,-84.2384483,45,4.034,-0.044,133.2,1,9668,0,13.27,12.45,12.66,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1
581.38,39.1,12017.9,191.2,68.2,13.277,40.1,85.5,0.88,85.5,11.7,105.5,73.3,38,0,0,68.2,54.2,,428.6,100,319.4,12.1,3.1,0,19.3,,120.5,,,40.5,38,40.5,64.005,64.5,58,66,66.7,7.8,8.9,39,530,550,2,183.6,0.998,0,6.48,9.72,52.2,-1.45,0.33,0.87,74.6,15000,136.3,68566.622,160525,56.9,296.1,5.1,,39.3,,100,41.5,173,,,,,0,2.051,1.677,1.781,2.24,208.8,111.6,100,42.06513334,-84.23844764,45,4.034,-0.044,133.2,1,9668,0,13.12,12.69,12.94,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1
581.74,40.1,12231.7,191.2,71.8,13.291,40.1,85.5,0.88,88,11.7,113.9,73.3,38,0,0,71.8,54.1,,428.1,100,338.6,13.1,3.3,0,19.6,,120.4,,,40,38.2,39.3,64.005,64.6,57.9,66.3,69.1,9.4,8.9,39,530,550,2,183.6,0.981,0,10.44,-8.64,52.92,-1.53,-0.03,1.02,74.5,15000,136.3,68566.663,160525,56.9,296.1,5.1,,39.3,,100,41.5,173,,,,,0,2.046,1.678,1.769,2.24,208.8,111.6,100,42.06514002,-84.23844632,45,4.034,-0.044,133.2,1,9668,0,12.95,12.37,13.24,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1
582.09,41,12445.5,191.2,75.4,13.306,40.2,85.5,0.88,90.6,11.7,122.4,73.2,38,0,0,75.4,54.1,,427.6,100,357.9,14.1,3.4,0,19.8,,120.4,,,39.5,38.4,39.5,64.005,64.7,57.8,66.7,71.5,8.4,8.4,39,530,550,2,183.7,0.963,0,4.68,2.88,54.72,-1.45,-0.16,0.81,74.5,15000,136.3,68566.703,160525,56.9,296.1,5.1,,39.3,,100,41.1,173,,,,,0,2.05,1.677,1.76,2.242,208.7,111.6,100,42.0651467,-84.238445,45,4.034,-0.044,133.2,1,9668,0,13.03,12.59,13.19,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,4,0,1,1,1,1,1,1
582.44,41.1,12527.3,191.2,75.5,13.291,40.2,85.5,0.88,90.5,11.6,122.6,73.2,38,0,0,75.5,54,,427.2,100,352.9,14.1,3.4,0,20.1,,120.4,,,40.3,38.6,40.3,63.709,64.6,57.9,67.9,72.2,7.3,8.9,39.1,530,550,2,183.7,0.94,0,6.84,3.24,56.16,-1.61,0.14,1.07,76.7,15000,136.3,68566.703,160525,56.9,296.1,7.2,,39.4,,100,40.8,173,,,,,0,2.05,1.678,1.75,2.242,208.7,111.6,100,42.0651467,-84.238445,45,4.034,-0.044,133.2,1,9668,0,13.44,12.8,13.37,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,4,0,1,1,1,1,1,1
582.79,41.2,12609.2,191.2,75.7,13.277,40.1,85.5,0.88,90.5,11.6,122.7,73.2,38,0,0,75.7,54,,426.7,100,347.9,14.1,3.4,0,20.4,,120.4,,,41.1,38.8,41.2,63.412,64.6,58,69.2,73,7.3,7.8,39.1,530,550,2,183.7,0.917,0,2.88,0.72,60.48,-1.46,0.32,1.12,78.8,15000,136.3,68566.703,160525,56.9,296.1,9.2,,39.4,,100,40.8,173,,,,,0,2.05,1.678,1.743,2.242,208.6,111.6,100,42.0651467,-84.238445,45,4.034,-0.044,133.3,1,9668,0,12.62,12.38,13.15,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,4,0,1,1,1,1,1,1
583.15,41.3,12691,191.2,75.8,13.262,40.1,85.5,0.88,90.5,11.6,122.9,73.2,38,0,0,75.8,54,,426.2,100,351.4,14.1,3.4,0,20.6,,120.4,,,41.2,39,41.7,63.264,64.5,58.1,70.5,73.7,9.4,7.8,39.2,530,550,2,183.7,0.895,0,3.24,1.8,63.72,-1.11,0.27,0.9,81,15000,136.4,68566.722,160525,56.9,296.1,10.2,,39.5,,100,41,173.1,,,,,0,2.049,1.683,1.747,2.243,208.6,111.6,100,42.0651497,-84.23844366,45,4.034,-0.044,133.3,1,9668,0,13.31,12.47,13.62,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,4,0,1,1,1,1,1,1
583.5,41.4,12772.9,191.2,76,13.248,40.1,85.5,0.88,90.4,11.6,123,73.1,38,0,0,76,54,,425.7,100,363.5,14,3.5,0,20.9,,120.3,,,40.7,39.2,41.5,63.264,64.5,58.2,71.7,74.4,8.4,8.4,39.2,530,550,2,183.8,0.872,0,-2.52,1.44,68.4,-1.37,0.02,0.91,83.2,15000,136.4,68566.759,160525,56.9,296.1,10.2,,39.6,,100,41.3,173.1,,,,,0,2.048,1.689,1.744,2.216,208.6,111.6,100,42.0651557,-84.23844098,45,4.034,-0.044,133.3,1,9668,0,12.61,12.54,12.53,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,4,0,1,1,1,1,1,1
583.85,41.5,12854.7,191.3,76.1,13.233,40,85.6,0.88,90.4,11.6,123.2,73.1,38,0,0,76.1,54,,425.2,100,375.6,14,3.5,0,21.1,,120.3,,,40.1,39.4,40.1,63.264,64.4,58.3,73,75.1,7.8,7.8,39.3,530,550,2,183.8,0.849,0,-1.8,7.2,69.48,-1.3,0.39,0.88,85.3,15000,136.4,68566.797,160525,56.9,296.1,10.2,,39.6,,100,41.5,173.1,,,,,0,2.044,1.699,1.744,2.227,208.5,111.6,100,42.0651617,-84.2384383,45,4.034,-0.044,133.3,1,9668,0,13.5,13.07,12.55,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1
584.2,40.2,12815.8,191.3,74.6,13.25,40,85.6,0.88,89.1,11.6,119.2,73.1,38,0,0,74.6,54,,424.7,100,360.7,13.6,3.4,0,21.4,,120.3,,,38.4,39.6,38.3,63.272,64.3,58.5,72.8,74.1,5.1,7.8,39.3,530,550,2,183.8,0.844,0,-1.08,11.16,69.84,-1.28,0.21,0.95,84.1,15000,136.4,68566.797,160525,56.9,296.1,12.2,,38.6,,100,41,173.1,,,,,0,2.053,1.703,1.732,2.213,208.5,111.6,100,42.0651617,-84.2384383,45,4.034,-0.044,133.3,1,9668,0,13.88,11.57,12.56,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1
